"","date","max.daily.sal","min.daily.sal","daily.med.sal","daily.sal.range","max.daily.do","min.daily.do","daily.med.do","daily.do.range","max.daily.ph","min.daily.ph","daily.med.ph","daily.ph.range","max.daily.wt","min.daily.wt","daily.med.wt","daily.wt.range"
"527",2018-06-11,31.375,25.065,28.08,6.31,8.195,6.73,7.52,1.465,7.935,7.725,7.83,0.21,17.79,13.18,15.63,4.61
"528",2018-06-12,31.655,24.465,27.825,7.19,8.03,6.615,7.405,1.415,7.89,7.72,7.81,0.17,17.425,12.825,16.1,4.6
"529",2018-06-13,31.795,24.69,28.41,7.105,7.78,6.47,7.38,1.31,7.85,7.72,7.82,0.13,17.66,12.77,16.155,4.89
"530",2018-06-14,31.88,25.575,28.68,6.305,7.72,6.515,7.2675,1.205,7.85,7.73,7.805,0.119999999999999,17.6,12.835,16.16,4.765
"531",2018-06-15,31.585,25.62,30.72,5.965,7.67,6.655,6.94,1.015,7.84,7.74,7.77,0.0999999999999996,17.275,13.31,14.455,3.965
"532",2018-06-16,31.92,25.795,30.37,6.125,7.675,6.85,7.12,0.825,7.84,7.75,7.78,0.0899999999999999,17.225,13.02,14.645,4.205
"533",2018-06-17,31.625,25.72,31.085,5.905,7.76,7.01,7.17,0.75,7.85,7.77,7.78,0.0800000000000001,17.14,13.435,13.965,3.705
"534",2018-06-18,31.54,25.385,29.175,6.155,7.76,7.18,7.42,0.58,7.845,7.79,7.81,0.0549999999999997,17.47,13.635,15.53,3.835
"535",2018-06-19,31.205,25.025,28.3,6.18,7.775,7.39,7.5375,0.385000000000001,7.84,7.81,7.83,0.0300000000000002,17.87,14.16,16.205,3.71
"536",2018-06-20,31.235,25.48,27.7625,5.755,7.97,7.425,7.6375,0.545,7.86,7.82,7.84,0.04,18.08,14.215,16.51,3.865
"537",2018-06-21,31.225,26.32,27.96,4.905,8.02,7.445,7.5575,0.574999999999999,7.87,7.82,7.84,0.0499999999999998,18.005,14.35,16.625,3.655
"538",2018-06-22,31.285,26.13,28.07,5.155,8.13,7.255,7.4725,0.875000000000001,7.88,7.82,7.83,0.0599999999999996,18.825,14.33,16.6725,4.495
"539",2018-06-23,31.395,25.52,28.515,5.875,7.905,6.875,7.4675,1.03,7.87,7.8,7.83,0.0700000000000003,18.125,14.225,16.3025,3.9
"540",2018-06-24,31.505,27.355,30.24,4.15,7.81,6.57,7.28,1.24,7.86,7.78,7.82,0.0800000000000001,17.69,14.11,15.6,3.58
"541",2018-06-25,31.49,26.56,30.475,4.93,7.57,6.595,7.14,0.975000000000001,7.86,7.77,7.81,0.0900000000000007,17.84,14.355,15.6475,3.485
"542",2018-06-26,31.38,26.295,30.41,5.085,7.66,6.73,7.27,0.93,7.87,7.79,7.82,0.0800000000000001,17.975,14.635,15.8375,3.34
"543",2018-06-27,31.37,25.64,30.1425,5.73,7.69,6.855,7.29,0.835,7.89,7.8,7.8325,0.0899999999999999,18.005,14.74,16.165,3.265
"544",2018-06-28,31.35,26.05,30.45,5.3,7.685,6.96,7.26,0.725,7.88,7.81,7.835,0.0700000000000003,18.05,14.72,15.8275,3.33
"545",2018-06-29,31.295,26.045,29.7375,5.25,7.685,6.94,7.185,0.744999999999999,7.88,7.81,7.83,0.0700000000000003,18.09,14.91,16.61,3.18
"546",2018-06-30,31.345,25.87,30.155,5.475,7.63,6.675,7.075,0.955,7.88,7.8,7.825,0.0800000000000001,18.42,15.015,16.37,3.405
"547",2018-07-01,31.42,26.11,30.485,5.31,7.51,6.66,7.085,0.85,7.87,7.79,7.815,0.0800000000000001,18.275,15.07,16.19,3.205
"548",2018-07-02,31.465,26.46,30.67,5.005,7.45,6.535,7,0.915,7.87,7.78,7.81,0.0899999999999999,18.335,15.055,15.97,3.28
"549",2018-07-03,31.425,27.3,30.835,4.125,7.605,6.645,7.02,0.960000000000001,7.88,7.79,7.81,0.0899999999999999,17.91,15.17,16.045,2.74
"550",2018-07-04,31.335,27.165,30.675,4.17,7.81,6.92,7.235,0.89,7.9,7.82,7.83,0.0800000000000001,17.905,15.3,15.94,2.605
"551",2018-07-05,31.4,24.76,29.165,6.64,8.05,7.225,7.4825,0.825000000000001,7.935,7.85,7.87,0.085,18.625,15.32,16.71,3.305
"552",2018-07-06,31.4,23.735,27.225,7.665,8.535,7.42,7.59,1.115,7.98,7.88,7.9,0.100000000000001,19.46,15.48,17.82,3.98
"553",2018-07-07,31.465,24.16,27.65,7.305,8.38,7.555,7.71,0.825000000000001,7.96,7.9,7.91,0.0599999999999996,19.23,15.595,17.765,3.635
"554",2018-07-08,31.365,25.245,28.22,6.12,8.115,7.62,7.775,0.495,7.95,7.91,7.93,0.04,18.67,15.835,17.58,2.835
"555",2018-07-09,31.345,26.075,28.44,5.27,8.3,7.635,7.765,0.665000000000001,7.97,7.93,7.94,0.04,18.84,15.945,17.67,2.895
"556",2018-07-10,31.45,25.85,28.64,5.6,8.425,7.5,7.8,0.925000000000001,7.98,7.94,7.95,0.04,18.825,15.86,18.175,2.965
"557",2018-07-11,31.28,25.65,29.44,5.63,8.22,7.185,7.61,1.035,7.985,7.92,7.945,0.0650000000000004,19.045,16.075,17.9325,2.97
"558",2018-07-12,31.55,26.08,29.8075,5.47,7.87,6.92,7.3525,0.95,7.97,7.9,7.935,0.0699999999999994,19.145,15.43,17.4225,3.715
"559",2018-07-13,31.58,26.06,30.355,5.52,7.49,6.8,7.195,0.69,7.94,7.89,7.91,0.0500000000000007,19.435,15.29,17.11,4.145
"560",2018-07-14,31.51,26.09,29.53,5.42,7.32,6.925,7.0825,0.395,7.92,7.89,7.9,0.0300000000000002,19.68,15.47,17.83,4.21
"561",2018-07-15,31.34,26.445,29.855,4.895,7.31,6.945,7.105,0.364999999999999,7.92,7.88,7.9,0.04,19.53,15.71,17.475,3.82
"562",2018-07-16,31.1,26.37,29.375,4.73,7.37,6.94,7.14,0.43,7.92,7.89,7.9,0.0300000000000002,19.605,16.06,17.965,3.545
"563",2018-07-17,31.085,26.625,29.21,4.46,7.34,7.055,7.1775,0.285,7.91,7.89,7.9,0.0200000000000005,19.525,16.125,18.08,3.4
"564",2018-07-18,31.64,27.145,29.19,4.495,7.3,6.83,7.06,0.47,7.9,7.81,7.83,0.0900000000000007,19.69,16.515,18.62,3.175
"565",2018-07-19,31.93,27.49,29.445,4.44,7.55,6.87,7.0525,0.68,7.865,7.83,7.83,0.0350000000000001,19.915,16.17,18.1475,3.745
"566",2018-07-20,31.885,28.725,29.99,3.16,7.525,6.88,7.06,0.645,7.87,7.84,7.84,0.0300000000000002,19.01,16.24,17.6875,2.77
"567",2018-07-21,32.095,28.4,30.04,3.695,7.525,7.06,7.165,0.465000000000001,7.89,7.84,7.86,0.0499999999999998,18.935,16.15,17.335,2.785
"568",2018-07-22,32.06,27.285,30.2325,4.775,7.525,7.1,7.255,0.425000000000001,7.925,7.84,7.88,0.085,19.285,16.48,17.875,2.805
"569",2018-07-23,31.93,26.78,30.675,5.15,7.56,7.265,7.3625,0.295,7.93,7.86,7.905,0.0699999999999994,19.66,16.81,18.195,2.85
"570",2018-07-24,31.975,26.92,29.66,5.055,7.93,7.35,7.475,0.58,7.95,7.88,7.92,0.0700000000000003,19.78,16.99,18.5725,2.79
"571",2018-07-25,31.91,27.025,30.0875,4.885,8.11,7.35,7.5275,0.76,7.95,7.91,7.93,0.04,19.99,17.195,18.985,2.795
"572",2018-07-26,31.835,27.18,29.98,4.655,8.03,7.205,7.465,0.824999999999999,7.96,7.92,7.94,0.04,19.985,17.34,19.05,2.645
"573",2018-07-27,31.9,27.08,30.43,4.82,7.765,6.94,7.33,0.824999999999999,7.96,7.9,7.93,0.0599999999999996,19.93,17.185,18.875,2.745
"574",2018-07-28,31.95,27.33,30.8875,4.62,7.46,6.785,7.125,0.675,7.94,7.89,7.92,0.0500000000000007,19.715,16.935,18.35,2.78
"575",2018-07-29,31.99,27.375,30.12,4.615,7.445,6.56,7.08,0.885000000000001,7.93,7.87,7.915,0.0599999999999996,19.58,16.695,18.68,2.885
"576",2018-07-30,31.925,27.8,30.125,4.125,7.295,6.52,6.975,0.775,7.92,7.85,7.9,0.0700000000000003,19.12,16.59,18.305,2.53
"577",2018-07-31,31.89,27.88,30.5775,4.01,7.415,6.48,6.8725,0.935,7.915,7.845,7.88,0.0700000000000003,19.135,16.515,18.03,2.62
"578",2018-08-01,31.935,27.81,29.96,4.125,7.405,6.39,6.88,1.015,7.9,7.83,7.87,0.0700000000000003,18.94,16.27,18.11,2.67
"579",2018-08-02,31.93,26.88,29.795,5.05,7.73,6.41,7,1.32,7.91,7.83,7.87,0.0800000000000001,19,16.165,18.24,2.835
"580",2018-08-03,31.95,27.21,30.27,4.74,7.75,6.41,6.95,1.34,7.905,7.82,7.86,0.085,18.91,15.93,18.05,2.98
"581",2018-08-04,32.02,26.73,29.19,5.29,7.96,6.4,7.08,1.56,7.93,7.81,7.865,0.12,19.19,15.62,17.85,3.57
"582",2018-08-05,32.115,25.79,29.12,6.325,7.57,6.47,7.145,1.1,7.9,7.81,7.86,0.0900000000000007,18.765,15.29,17.75,3.475
"583",2018-08-06,31.99,26.73,29.7,5.26,7.56,6.615,7.145,0.944999999999999,7.9,7.81,7.86,0.0900000000000007,18.79,15.32,17.355,3.47
"584",2018-08-07,31.88,26.55,30.0625,5.33,7.515,6.545,7.14,0.97,7.89,7.8,7.85,0.0899999999999999,18.615,15.325,17.335,3.29
"585",2018-08-08,31.81,26.56,29.9125,5.25,7.48,6.49,7.08,0.99,7.89,7.795,7.855,0.0949999999999998,18.3,15.28,17.19,3.02
"586",2018-08-09,32.04,26.695,29.74,5.345,7.62,6.45,6.9975,1.17,7.89,7.78,7.84,0.109999999999999,18.375,14.77,17.0125,3.605
"587",2018-08-10,32.035,26.63,29.855,5.405,7.475,6.36,6.78,1.115,7.875,7.78,7.82,0.0949999999999998,18.51,14.63,16.79,3.88
"588",2018-08-11,32.085,26.55,29.88,5.535,7.32,6.265,6.74,1.055,7.85,7.77,7.81,0.0800000000000001,18.565,14.5,16.78,4.065
"589",2018-08-12,32.095,26.55,29.8375,5.545,7.285,6.155,6.715,1.13,7.84,7.76,7.7975,0.0800000000000001,18.51,14.54,17.115,3.97
"590",2018-08-13,31.955,27.19,30.165,4.765,7.18,6.33,6.79,0.85,7.825,7.77,7.8,0.0550000000000006,18.28,14.91,16.415,3.37
"591",2018-08-14,31.73,27.45,29.535,4.28,7.155,6.575,6.745,0.58,7.82,7.79,7.79,0.0300000000000002,18.275,15.14,17.04,3.135
"592",2018-08-15,31.73,27.73,29.095,4,7.145,6.545,6.8,0.6,7.82,7.79,7.7975,0.0300000000000002,18.29,15.13,17.3625,3.16
"593",2018-08-16,31.69,27.605,28.97,4.085,7.18,6.58,6.845,0.6,7.81,7.78,7.8,0.0299999999999994,18.625,15.34,17.9,3.285
"594",2018-08-17,31.525,27.525,28.895,4,7.325,6.715,6.8975,0.61,7.82,7.78,7.8,0.04,18.795,15.69,18.095,3.105
"595",2018-08-18,31.68,27.245,28.76,4.435,7.765,6.725,7.03,1.04,7.86,7.79,7.8025,0.0700000000000003,18.89,15.655,18.085,3.235
"596",2018-08-19,31.58,27.84,29.43,3.74,7.565,6.81,6.95,0.755000000000001,7.85,7.79,7.81,0.0599999999999996,18.85,15.785,17.49,3.065
"597",2018-08-20,31.675,27.49,30.5,4.185,7.58,6.77,7.07,0.81,7.86,7.8,7.8175,0.0600000000000005,18.51,15.555,16.695,2.955
"598",2018-08-21,31.755,28.025,30.57,3.73,7.465,6.75,7.03,0.715,7.85,7.81,7.83,0.04,17.97,15.345,16.49,2.625
"599",2018-08-22,31.78,27.6,30.075,4.18,7.35,6.87,7.075,0.48,7.86,7.82,7.8425,0.04,18.07,15.19,16.75,2.88
"600",2018-08-23,31.76,27.5,30.5,4.26,7.335,7.08,7.205,0.255,7.89,7.83,7.86,0.0599999999999996,18.05,15.39,16.57,2.66
"601",2018-08-24,31.705,27.735,30.45,3.97,7.53,7.09,7.29,0.44,7.91,7.83,7.88,0.0800000000000001,17.93,15.47,16.66,2.46
"602",2018-08-25,31.42,27.09,30.145,4.33,7.525,7.15,7.3175,0.375,7.905,7.83,7.88,0.0750000000000002,18.155,15.605,16.735,2.55
"603",2018-08-26,31.33,27.15,30.11,4.18,7.58,7.16,7.3875,0.42,7.9,7.83,7.87,0.0700000000000003,18.06,15.735,17,2.325
"604",2018-08-27,31.135,27.24,29.6775,3.895,7.595,7.22,7.3975,0.375,7.9,7.82,7.865,0.0800000000000001,17.8,15.81,16.685,1.99
"605",2018-08-28,31.355,27.62,29.75,3.735,7.575,7.12,7.39,0.455,7.91,7.815,7.86,0.0949999999999998,17.87,16.02,16.68,1.85
"606",2018-08-29,31.385,27.21,28.7575,4.175,7.665,7.165,7.37,0.5,7.9,7.81,7.835,0.0900000000000007,18.09,16.1,17.32,1.99
"607",2018-08-30,31.215,27.29,28.6,3.925,7.6,7.23,7.335,0.369999999999999,7.9,7.78,7.8275,0.12,18.115,16.305,17.775,1.81
"608",2018-08-31,31.145,26.645,28.365,4.5,7.605,7.195,7.405,0.41,7.88,7.77,7.8,0.11,18.245,16.37,17.85,1.875
"609",2018-09-01,30.44,26.69,27.7375,3.75,7.635,7.2,7.36,0.435,7.86,7.73,7.78,0.13,18.35,16.51,17.935,1.84
"610",2018-09-02,30.36,26.84,28.0175,3.52,7.635,7.11,7.445,0.524999999999999,7.83,7.7,7.76,0.13,18.365,16.59,17.965,1.775
"611",2018-09-03,30.35,26.385,29.555,3.965,7.66,7.15,7.4175,0.51,7.8,7.685,7.75,0.115,18.17,16.57,17.2325,1.6
"612",2018-09-04,30.455,26.185,29.085,4.27,7.565,7.13,7.315,0.435,7.75,7.65,7.715,0.0999999999999996,18.28,16.52,17.2125,1.76
"613",2018-09-05,30.03,24.935,28.01,5.095,7.535,7.08,7.305,0.455,7.72,7.64,7.69,0.0800000000000001,18.27,16.46,17.17,1.81
"614",2018-09-06,29.445,25.315,27.935,4.13,7.53,7.035,7.3,0.495,7.68,7.61,7.65,0.0699999999999994,18.31,16.43,17.055,1.88
"615",2018-09-07,28.44,23.97,26.64,4.47,7.66,7.005,7.14,0.655,7.65,7.58,7.61,0.0700000000000003,18.475,16.62,17.61,1.855
"616",2018-09-08,31.855,27.28,31.295,4.575,7.295,6.735,6.93,0.56,7.86,7.82,7.84,0.04,18.34,16.68,17.2225,1.66
"617",2018-09-09,31.855,27.56,30.13,4.295,7.35,6.655,6.89,0.694999999999999,7.86,7.81,7.84,0.0500000000000007,18.905,16.675,17.6,2.23
"618",2018-09-10,31.835,28.025,29.87,3.81,7.34,6.63,6.83,0.71,7.85,7.8,7.82,0.0499999999999998,18.865,16.705,17.935,2.16
"619",2018-09-11,31.91,28.48,29.69,3.43,7.19,6.62,6.75,0.57,7.83,7.78,7.805,0.0499999999999998,18.845,16.595,17.9575,2.25
"620",2018-09-12,31.855,28.63,29.8075,3.225,7.06,6.62,6.73,0.44,7.82,7.74,7.795,0.0800000000000001,18.755,16.52,17.87,2.235
"621",2018-09-13,31.8,28.8,29.95,3,6.98,6.66,6.765,0.32,7.82,7.77,7.79,0.0500000000000007,18.31,16.45,17.72,1.86
"622",2018-09-14,31.88,28.03,29.8725,3.85,7.385,6.66,6.895,0.725,7.8,7.77,7.79,0.0300000000000002,18.435,16.36,17.945,2.075
"623",2018-09-15,31.94,27.95,29.04,3.99,7.19,6.61,6.96,0.58,7.79,7.76,7.77,0.0300000000000002,18.19,16.15,17.7925,2.04
"624",2018-09-16,31.695,28.525,29.87,3.17,7.315,6.635,6.885,0.680000000000001,7.8,7.765,7.7775,0.0350000000000001,17.935,16.315,17.39,1.62
"625",2018-09-17,31.75,27.31,30.315,4.44,7.31,6.815,7.0575,0.494999999999999,7.8,7.77,7.78,0.0300000000000002,18.09,16.185,17.33,1.905
"626",2018-09-18,31.77,27.475,30.4775,4.295,7.48,6.84,7.13,0.640000000000001,7.81,7.77,7.7825,0.04,17.985,16.14,17.15,1.845
"627",2018-09-19,31.825,27.71,30.36,4.115,7.63,6.88,7.165,0.75,7.82,7.77,7.79,0.0500000000000007,18.285,15.98,17.345,2.305
"628",2018-09-20,31.83,26.87,29.395,4.96,7.7,6.86,7.395,0.84,7.82,7.77,7.8,0.0500000000000007,18.27,15.87,17.6475,2.4
"629",2018-09-21,31.77,26.645,29.41,5.125,7.62,6.89,7.2575,0.73,7.82,7.77,7.795,0.0500000000000007,18.48,15.875,17.76,2.605
"630",2018-09-22,31.795,27.51,29.8525,4.285,7.57,6.85,7.14,0.720000000000001,7.81,7.77,7.79,0.04,18.16,15.785,17.3675,2.375
"631",2018-09-23,31.745,27.795,30.015,3.95,7.5,6.82,7.09,0.68,7.8,7.765,7.78,0.0350000000000001,18.27,15.73,17.445,2.54
"632",2018-09-24,31.65,27.79,29.13,3.86,7.485,6.83,7.065,0.655,7.8,7.76,7.78,0.04,18.205,15.77,17.38,2.435
"633",2018-09-25,31.61,27.96,29.18,3.65,7.44,6.785,7.025,0.655,7.795,7.76,7.77,0.0350000000000001,18.01,15.775,17.1825,2.235
"634",2018-09-26,31.675,28.21,29.1475,3.465,7.48,6.765,7.02,0.715000000000001,7.8,7.76,7.77,0.04,17.96,15.71,17.23,2.25
"635",2018-09-27,31.695,28.21,28.745,3.485,7.405,6.85,7.07,0.555000000000001,7.79,7.765,7.77,0.0250000000000004,17.99,15.66,17.285,2.33
"636",2018-09-28,31.705,28.41,28.965,3.295,7.34,6.88,7.05,0.46,7.79,7.76,7.77,0.0300000000000002,17.735,15.625,17.25,2.11
"637",2018-09-29,31.65,28.115,30.1525,3.535,7.32,6.89,7.075,0.430000000000001,7.79,7.76,7.77,0.0300000000000002,17.69,15.645,16.77,2.045
"638",2018-09-30,31.68,27.99,29.88,3.69,7.32,6.93,7.1275,0.390000000000001,7.79,7.76,7.775,0.0300000000000002,17.68,15.64,17.04,2.04
"639",2018-10-01,31.76,27.09,29.495,4.67,7.34,6.99,7.1625,0.35,7.8,7.76,7.7775,0.04,18.01,15.59,17.04,2.42
"640",2018-10-02,31.75,27.23,30.19,4.52,7.48,7.055,7.1625,0.425000000000001,7.82,7.76,7.79,0.0600000000000005,18.095,15.63,17.155,2.465
"641",2018-10-03,31.68,27.36,29.555,4.32,7.62,7.15,7.27,0.47,7.83,7.77,7.8,0.0600000000000005,18.11,15.75,17.31,2.36
"642",2018-10-04,31.67,27.48,30.1175,4.19,7.62,7.17,7.25,0.45,7.84,7.78,7.81,0.0599999999999996,18.115,15.85,17.305,2.265
"643",2018-10-05,31.64,27.53,29.47,4.11,7.695,7.16,7.2875,0.535,7.85,7.775,7.81,0.0749999999999993,18.22,15.96,17.3225,2.26
"644",2018-10-06,31.445,27.57,29.27,3.875,7.58,7.1,7.315,0.48,7.85,7.77,7.81,0.0800000000000001,18.295,16.125,17.415,2.17
"645",2018-10-07,31.415,27.645,29.2625,3.77,7.53,7.13,7.27,0.4,7.84,7.78,7.81,0.0599999999999996,18.29,16.09,17.42,2.2
"646",2018-10-08,31.365,27.98,28.91,3.385,7.43,7.085,7.1475,0.345,7.84,7.78,7.8,0.0599999999999996,18.14,16.01,17.4525,2.13
"647",2018-10-09,31.43,27.995,29.5,3.435,7.415,7.015,7.1075,0.4,7.84,7.78,7.8025,0.0599999999999996,18.26,15.855,16.95,2.405
"648",2018-10-10,31.515,28.57,30.435,2.945,7.365,7,7.095,0.365,7.83,7.79,7.81,0.04,17.77,15.885,16.655,1.885
"649",2018-10-11,31.505,28.64,29.86,2.865,7.33,7.005,7.12,0.325,7.83,7.79,7.8075,0.04,17.56,15.87,16.94,1.69
"650",2018-10-12,31.345,28.04,29.235,3.305,7.335,6.975,7.13,0.36,7.83,7.78,7.8,0.0499999999999998,17.69,16.07,17.1,1.62
"651",2018-10-13,31.35,27.94,29.545,3.41,7.34,6.91,7.0875,0.43,7.83,7.77,7.795,0.0600000000000005,17.74,16.06,17.19,1.68
"652",2018-10-14,31.34,27.38,29.395,3.96,7.355,7.025,7.16,0.33,7.83,7.77,7.8,0.0600000000000005,17.61,16.085,16.52,1.525
"653",2018-10-15,31.1,27.48,29.02,3.62,7.48,7.015,7.1475,0.465000000000001,7.82,7.76,7.8,0.0600000000000005,17.65,16.08,17.105,1.57
"654",2018-10-16,31.035,26.38,29.72,4.655,7.62,6.98,7.2,0.64,7.82,7.77,7.8,0.0500000000000007,17.7,16.14,16.86,1.56
"655",2018-10-17,31.615,27.495,30.02,4.12,7.76,6.97,7.2975,0.79,7.9,7.81,7.87,0.0900000000000007,17.7,16.19,16.8525,1.51
"656",2018-10-18,31.79,27.09,30.335,4.7,7.73,7,7.3025,0.73,7.9,7.87,7.88,0.0300000000000002,17.71,16.14,16.94,1.57
"657",2018-10-19,31.625,27.13,29.18,4.495,7.775,7.01,7.415,0.765000000000001,7.9,7.87,7.8875,0.0300000000000002,17.705,16.04,17.29,1.665
"658",2018-10-20,31.725,27.475,29.765,4.25,7.8,6.995,7.28,0.805,7.9,7.86,7.89,0.04,17.765,15.93,17.2175,1.835
"659",2018-10-21,31.765,28.55,29.07,3.215,7.525,6.915,7.195,0.61,7.9,7.87,7.89,0.0300000000000002,17.42,15.87,16.915,1.55
"660",2018-10-22,31.79,28.885,29.6,2.905,7.44,7.01,7.125,0.430000000000001,7.9,7.86,7.88,0.04,17.19,15.8,16.73,1.39
"661",2018-10-23,31.705,29.015,29.65,2.69,7.415,6.985,7.065,0.43,7.89,7.85,7.88,0.04,17.065,15.78,16.5725,1.285
"662",2018-10-24,31.74,28.8,29.61,2.94,7.355,6.89,7.045,0.465000000000001,7.89,7.85,7.87,0.04,17.05,15.79,16.5225,1.26
"663",2018-10-25,31.65,28.705,29.585,2.945,7.33,6.94,7.095,0.39,7.89,7.855,7.87,0.0349999999999993,17.07,15.845,16.6975,1.225
"664",2018-10-26,31.675,28.09,29.79,3.585,7.34,6.88,7.045,0.46,7.88,7.85,7.86,0.0300000000000002,17.23,15.855,16.64,1.375
"665",2018-10-27,31.785,27.88,29.955,3.905,7.32,6.795,7.0075,0.525,7.88,7.84,7.855,0.04,17.265,15.81,16.74,1.455
"666",2018-10-28,31.84,28.015,30.07,3.825,7.29,6.875,7.015,0.415,7.88,7.84,7.86,0.04,17.27,15.815,16.6,1.455
"667",2018-10-29,31.9,28.115,30.26,3.785,7.39,6.96,7.2,0.43,7.88,7.84,7.86,0.04,17.14,15.725,16.5175,1.415
"668",2018-10-30,31.805,27.87,30.02,3.935,7.4,6.98,7.2075,0.42,7.88,7.85,7.86,0.0300000000000002,16.945,15.79,16.405,1.155
"669",2018-10-31,31.76,28.265,30.31,3.495,7.41,6.99,7.235,0.42,7.88,7.85,7.86,0.0300000000000002,16.77,15.63,16.4,1.14
"670",2018-11-01,31.845,27.575,29.44,4.27,7.57,6.935,7.275,0.635000000000001,7.87,7.84,7.86,0.0300000000000002,16.985,15.47,16.675,1.515
"671",2018-11-02,31.79,27.51,29.9325,4.28,7.515,6.92,7.28,0.595,7.87,7.84,7.86,0.0300000000000002,17.03,15.395,16.7675,1.635
"672",2018-11-03,31.82,27.665,29.2275,4.155,7.525,6.8,7.085,0.725000000000001,7.86,7.83,7.85,0.0300000000000002,17.075,15.32,16.735,1.755
"673",2018-11-04,31.88,28.365,29.485,3.515,7.29,6.63,7.025,0.66,7.85,7.825,7.84,0.0249999999999995,16.955,15.2,16.615,1.755
"674",2018-11-05,31.93,28.825,29.72,3.105,7.24,6.545,6.7675,0.695,7.84,7.81,7.83,0.0300000000000002,16.96,15.11,16.38,1.85
"675",2018-11-06,31.97,28.8,30.05,3.17,7.145,6.375,6.805,0.77,7.83,7.81,7.82,0.0200000000000005,16.87,15,16.0875,1.87
"676",2018-11-07,31.955,28.56,30.035,3.395,7.06,6.215,6.71,0.845,7.82,7.8,7.81,0.0200000000000005,16.835,14.795,15.81,2.04
"677",2018-11-08,31.99,28,29.9425,3.99,7.055,6.27,6.765,0.785,7.82,7.8,7.81,0.0200000000000005,16.76,14.64,15.795,2.12
"678",2018-11-09,31.955,28,29.905,3.955,7.125,6.295,6.85,0.83,7.81,7.79,7.8,0.0199999999999996,16.38,14.49,15.3475,1.89
"679",2018-11-10,32.025,27.8,30.26,4.225,7.06,6.21,6.735,0.85,7.81,7.78,7.79,0.0299999999999994,15.875,14.215,14.86,1.66
"680",2018-11-11,31.965,28.29,30.19,3.675,6.98,6.225,6.73,0.755000000000001,7.81,7.78,7.79,0.0299999999999994,15.36,14.09,14.515,1.27
"681",2018-11-12,31.88,27.975,29.88,3.905,7.375,6.355,6.97,1.02,7.82,7.78,7.8,0.04,15.09,13.99,14.365,1.1
"682",2018-11-13,31.69,27.19,30.15,4.5,7.36,6.4,7.06,0.96,7.82,7.78,7.8,0.04,14.75,13.95,14.1175,0.800000000000001
"683",2018-11-14,31.63,27.1,30.16,4.53,7.57,6.535,7.035,1.035,7.83,7.78,7.8,0.0499999999999998,14.39,13.74,13.945,0.65
"684",2018-11-15,31.685,26.94,28.8425,4.745,7.755,6.67,7.33,1.085,7.84,7.79,7.8,0.0499999999999998,14.14,13.49,13.82,0.65
"685",2018-11-16,31.655,26.64,29.415,5.015,7.69,6.83,7.43,0.86,7.83,7.8,7.81,0.0300000000000002,13.77,13.22,13.67,0.549999999999999
"686",2018-11-17,31.495,26.5,28.7575,4.995,7.605,6.93,7.425,0.675000000000001,7.82,7.79,7.81,0.0300000000000002,13.55,13.14,13.3975,0.41
"687",2018-11-18,31.27,26.74,28.55,4.53,7.51,6.97,7.3275,0.54,7.82,7.78,7.8075,0.04,13.47,13.09,13.24,0.380000000000001
"688",2018-11-19,31.52,27.96,28.94,3.56,7.47,7.01,7.205,0.46,7.83,7.79,7.81,0.04,13.35,12.965,13.115,0.385
"689",2018-11-20,31.68,28.61,29.65,3.07,7.46,7.16,7.3,0.3,7.8,7.76,7.775,0.04,13.29,12.915,13.005,0.375
"690",2018-11-21,31.69,28.65,30.2225,3.04,7.615,7.06,7.2375,0.555000000000001,7.755,7.67,7.69,0.085,13.3,12.95,13.07,0.350000000000001
"691",2018-11-22,31.78,28.26,30.71,3.52,7.615,7.03,7.23,0.585,7.79,7.69,7.73,0.0999999999999996,13.47,12.96,13.115,0.51
"692",2018-11-23,31.72,27.95,29.54,3.77,7.8,7.18,7.29,0.62,7.8,7.76,7.77,0.04,13.47,13.14,13.32,0.33
"693",2018-11-24,31.6,27.29,30.4775,4.31,7.94,7.265,7.51,0.675000000000001,7.81,7.76,7.7775,0.0499999999999998,13.765,13.31,13.4175,0.455
"694",2018-11-25,31.56,27.225,29.6,4.335,7.845,7.28,7.4975,0.565,7.82,7.76,7.775,0.0600000000000005,14.01,13.485,13.54,0.525
"695",2018-11-26,31.51,27.015,29.445,4.495,7.805,7.285,7.5425,0.52,7.83,7.76,7.78,0.0700000000000003,13.81,13.47,13.63,0.34
"696",2018-11-27,31.535,26.935,29.655,4.6,7.73,7.32,7.4175,0.41,7.83,7.76,7.79,0.0700000000000003,13.8,13.61,13.68,0.190000000000001
"697",2018-11-28,31.53,27.08,30.1825,4.45,7.76,7.275,7.51,0.484999999999999,7.84,7.77,7.7975,0.0700000000000003,13.79,13.67,13.72,0.119999999999999
"698",2018-11-29,31.69,27.865,31.08,3.825,7.79,7.485,7.665,0.305,7.86,7.78,7.83,0.0800000000000001,14.005,13.79,13.895,0.215000000000002
"699",2018-11-30,31.58,27.81,30.12,3.77,7.96,7.635,7.79,0.325,7.86,7.79,7.82,0.0700000000000003,13.97,13.64,13.83,0.33
"700",2018-12-01,31.395,26.43,28.695,4.965,8.04,7.685,7.91,0.355,7.87,7.79,7.82,0.0800000000000001,13.98,13.48,13.67,0.5
