"","datetime","X","date","water_temp","F_temp","month_yr","Station","TideHeight"
"50585",2019-11-20 20:00:00,25270,"2019-11-20",13.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13977423927138
"50603",2019-11-21 05:00:00,25279,"2019-11-21",12.9,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29435315353756
"50605",2019-11-21 06:00:00,25280,"2019-11-21",12.9,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.59187570709368
"50607",2019-11-21 07:00:00,25281,"2019-11-21",12.9,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76583722042547
"50609",2019-11-21 08:00:00,25282,"2019-11-21",12.9,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.75979890160016
"50613",2019-11-21 10:00:00,25284,"2019-11-21",13.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25371708516917
"50627",2019-11-21 17:00:00,25291,"2019-11-21",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21383800046819
"50629",2019-11-21 18:00:00,25292,"2019-11-21",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41389317567882
"50633",2019-11-21 20:00:00,25294,"2019-11-21",13.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43867451146175
"50635",2019-11-21 21:00:00,25295,"2019-11-21",13.35,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20807385810981
"50651",2019-11-22 05:00:00,25303,"2019-11-22",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.11306463578877
"50653",2019-11-22 06:00:00,25304,"2019-11-22",13,3,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.47281457020754
"50655",2019-11-22 07:00:00,25305,"2019-11-22",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76164280300312
"50657",2019-11-22 08:00:00,25306,"2019-11-22",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.89739144940039
"50659",2019-11-22 09:00:00,25307,"2019-11-22",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.82164722459303
"50661",2019-11-22 10:00:00,25308,"2019-11-22",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.539173707703
"50663",2019-11-22 11:00:00,25309,"2019-11-22",13.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13007617989078
"50677",2019-11-22 18:00:00,25316,"2019-11-22",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.11761233435235
"50679",2019-11-22 19:00:00,25317,"2019-11-22",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37150048634386
"50683",2019-11-22 21:00:00,25319,"2019-11-22",13.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48604607367502
"50685",2019-11-22 22:00:00,25320,"2019-11-22",13.45,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27649398925821
"50701",2019-11-23 06:00:00,25328,"2019-11-23",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.30986003938501
"50703",2019-11-23 07:00:00,25329,"2019-11-23",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.66750651853671
"50705",2019-11-23 08:00:00,25330,"2019-11-23",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.92663246040166
"50707",2019-11-23 09:00:00,25331,"2019-11-23",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.99900398052926
"50709",2019-11-23 10:00:00,25332,"2019-11-23",12.9,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.83075596125026
"50711",2019-11-23 11:00:00,25333,"2019-11-23",13.15,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44446318875287
"50727",2019-11-23 19:00:00,25341,"2019-11-23",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05495168328813
"50731",2019-11-23 21:00:00,25343,"2019-11-23",13.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5369902521096
"50733",2019-11-23 22:00:00,25344,"2019-11-23",13.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53259376721893
"50735",2019-11-23 23:00:00,25345,"2019-11-23",13.5,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.33185360874797
"50737",2019-11-24 00:00:00,25346,"2019-11-24",13.45,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00068549179281
"50749",2019-11-24 06:00:00,25352,"2019-11-24",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1357662497365
"50751",2019-11-24 07:00:00,25353,"2019-11-24",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5133875553363
"50753",2019-11-24 08:00:00,25354,"2019-11-24",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.84993765978826
"50755",2019-11-24 09:00:00,25355,"2019-11-24",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.05663055393998
"50759",2019-11-24 11:00:00,25357,"2019-11-24",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.77170184624139
"50761",2019-11-24 12:00:00,25358,"2019-11-24",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28590329014791
"50783",2019-11-24 23:00:00,25369,"2019-11-24",13.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.56719880771955
"50785",2019-11-25 00:00:00,25370,"2019-11-25",13.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36641654944676
"50787",2019-11-25 01:00:00,25371,"2019-11-25",13.35,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04101123280494
"50799",2019-11-25 07:00:00,25377,"2019-11-25",13.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.33288788591789
"50801",2019-11-25 08:00:00,25378,"2019-11-25",13.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.69575382529383
"50805",2019-11-25 10:00:00,25380,"2019-11-25",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.12632167386132
"50807",2019-11-25 11:00:00,25381,"2019-11-25",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.01760314326272
"50809",2019-11-25 12:00:00,25382,"2019-11-25",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.64390476774011
"50811",2019-11-25 13:00:00,25383,"2019-11-25",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07994949690632
"50829",2019-11-25 22:00:00,25392,"2019-11-25",13.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38759818427231
"50831",2019-11-25 23:00:00,25393,"2019-11-25",13.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58840348976605
"50833",2019-11-26 00:00:00,25394,"2019-11-26",13.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58264797896243
"50835",2019-11-26 01:00:00,25395,"2019-11-26",13.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37862836677105
"50837",2019-11-26 02:00:00,25396,"2019-11-26",13.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06670635126257
"50847",2019-11-26 07:00:00,25401,"2019-11-26",13.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15556375002399
"50849",2019-11-26 08:00:00,25402,"2019-11-26",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.50113860141488
"50851",2019-11-26 09:00:00,25403,"2019-11-26",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.83209196698033
"50853",2019-11-26 10:00:00,25404,"2019-11-26",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.07000922630952
"50855",2019-11-26 11:00:00,25405,"2019-11-26",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.12212680832276
"50857",2019-11-26 12:00:00,25406,"2019-11-26",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.91830047138343
"50859",2019-11-26 13:00:00,25407,"2019-11-26",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46234455590582
"50877",2019-11-26 22:00:00,25416,"2019-11-26",12.7,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07962240647486
"50879",2019-11-26 23:00:00,25417,"2019-11-26",12.7,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41612949557105
"50881",2019-11-27 00:00:00,25418,"2019-11-27",12.7,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.59917627616871
"50883",2019-11-27 01:00:00,25419,"2019-11-27",12.8,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57718566138658
"50885",2019-11-27 02:00:00,25420,"2019-11-27",13,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37270838175754
"50887",2019-11-27 03:00:00,25421,"2019-11-27",13.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08420205286712
"50895",2019-11-27 07:00:00,25425,"2019-11-27",12.9,2,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00964277748768
"50897",2019-11-27 08:00:00,25426,"2019-11-27",12.9,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.30121726541819
"50899",2019-11-27 09:00:00,25427,"2019-11-27",12.8,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.62108437152883
"50901",2019-11-27 10:00:00,25428,"2019-11-27",12.7,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.90635730734404
"50903",2019-11-27 11:00:00,25429,"2019-11-27",12.7,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.07670674336812
"50905",2019-11-27 12:00:00,25430,"2019-11-27",12.7,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.04535805847414
"50907",2019-11-27 13:00:00,25431,"2019-11-27",12.6,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76103596914566
"50909",2019-11-27 14:00:00,25432,"2019-11-27",12.6,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25358458635344
"50929",2019-11-28 00:00:00,25442,"2019-11-28",12.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44011535554458
"50931",2019-11-28 01:00:00,25443,"2019-11-28",12.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5944735725285
"50933",2019-11-28 02:00:00,25444,"2019-11-28",12.5,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55501335160482
"50935",2019-11-28 03:00:00,25445,"2019-11-28",12.8,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35701107796626
"50937",2019-11-28 04:00:00,25446,"2019-11-28",12.8,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10044563846898
"50945",2019-11-28 08:00:00,25450,"2019-11-28",12.6,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12878216301826
"50947",2019-11-28 09:00:00,25451,"2019-11-28",12.6,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39936648481437
"50949",2019-11-28 10:00:00,25452,"2019-11-28",12.55,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.68230097972902
"50951",2019-11-28 11:00:00,25453,"2019-11-28",12.5,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.91402452410887
"50953",2019-11-28 12:00:00,25454,"2019-11-28",12.5,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.01547437890551
"50955",2019-11-28 13:00:00,25455,"2019-11-28",12.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.91102779072499
"50957",2019-11-28 14:00:00,25456,"2019-11-28",12.5,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57127304594086
"50959",2019-11-28 15:00:00,25457,"2019-11-28",12.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.048602199411
"50977",2019-11-29 00:00:00,25466,"2019-11-29",12.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.18005550716021
"50979",2019-11-29 01:00:00,25467,"2019-11-29",12.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.45490090765803
"50983",2019-11-29 03:00:00,25469,"2019-11-29",12.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52512229247745
"50985",2019-11-29 04:00:00,25470,"2019-11-29",12.6,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34115386268518
"50987",2019-11-29 05:00:00,25471,"2019-11-29",12.6,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1200782283406
"50993",2019-11-29 08:00:00,25474,"2019-11-29",12.5,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01533369658203
"50995",2019-11-29 09:00:00,25475,"2019-11-29",12.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20355088193172
"50997",2019-11-29 10:00:00,25476,"2019-11-29",12.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44356508911807
"50999",2019-11-29 11:00:00,25477,"2019-11-29",12.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.68401732742741
"51001",2019-11-29 12:00:00,25478,"2019-11-29",12.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.86147411719463
"51003",2019-11-29 13:00:00,25479,"2019-11-29",12.3,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.90149458465797
"51005",2019-11-29 14:00:00,25480,"2019-11-29",12.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.74321335327257
"51007",2019-11-29 15:00:00,25481,"2019-11-29",12.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37844429705125
"51029",2019-11-30 02:00:00,25492,"2019-11-30",12,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46264011324785
"51031",2019-11-30 03:00:00,25493,"2019-11-30",12,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55696191448719
"51033",2019-11-30 04:00:00,25494,"2019-11-30",12.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.49824225884971
"51035",2019-11-30 05:00:00,25495,"2019-11-30",12.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.33230877960157
"51037",2019-11-30 06:00:00,25496,"2019-11-30",12.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14285341327254
"51039",2019-11-30 07:00:00,25497,"2019-11-30",12.4,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01153988150266
"51045",2019-11-30 10:00:00,25500,"2019-11-30",12.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.228908475635
"51047",2019-11-30 11:00:00,25501,"2019-11-30",12.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43464672078818
"51049",2019-11-30 12:00:00,25502,"2019-11-30",12.2,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.63345369889894
"51051",2019-11-30 13:00:00,25503,"2019-11-30",12.2,3,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76307503585711
"51053",2019-11-30 14:00:00,25504,"2019-11-30",12.2,3,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.75654730121187
"51057",2019-11-30 16:00:00,25506,"2019-11-30",12.1,1,"2019-11","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20892666528108
"51083",2019-12-01 05:00:00,25519,"2019-12-01",12,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48248728562933
"51085",2019-12-01 06:00:00,25520,"2019-12-01",12.1,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.33162246925222
"51087",2019-12-01 07:00:00,25521,"2019-12-01",12.1,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16210299117682
"51089",2019-12-01 08:00:00,25522,"2019-12-01",12.1,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04143472075318
"51091",2019-12-01 09:00:00,25523,"2019-12-01",12.1,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00884375245902
"51093",2019-12-01 10:00:00,25524,"2019-12-01",12.1,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06988507924755
"51095",2019-12-01 11:00:00,25525,"2019-12-01",12,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20510737238926
"51097",2019-12-01 12:00:00,25526,"2019-12-01",12,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37913232372235
"51099",2019-12-01 13:00:00,25527,"2019-12-01",12,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.54320693236643
"51105",2019-12-01 16:00:00,25530,"2019-12-01",12,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41212387910489
"51125",2019-12-02 02:00:00,25540,"2019-12-02",11.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05735852152443
"51127",2019-12-02 03:00:00,25541,"2019-12-02",11.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31781778034823
"51131",2019-12-02 05:00:00,25543,"2019-12-02",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5449196828647
"51133",2019-12-02 06:00:00,25544,"2019-12-02",12,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.47910178698006
"51135",2019-12-02 07:00:00,25545,"2019-12-02",12,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.33210586938249
"51137",2019-12-02 08:00:00,25546,"2019-12-02",12,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16511703674876
"51139",2019-12-02 09:00:00,25547,"2019-12-02",12,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.03766150694187
"51145",2019-12-02 12:00:00,25550,"2019-12-02",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13714541299245
"51147",2019-12-02 13:00:00,25551,"2019-12-02",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28767572280884
"51155",2019-12-02 17:00:00,25555,"2019-12-02",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29030820571564
"51175",2019-12-03 03:00:00,25565,"2019-12-03",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14535500060368
"51179",2019-12-03 05:00:00,25567,"2019-12-03",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52931763078047
"51183",2019-12-03 07:00:00,25569,"2019-12-03",11.8,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48007294122849
"51185",2019-12-03 08:00:00,25570,"2019-12-03",11.8,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31917581532344
"51187",2019-12-03 09:00:00,25571,"2019-12-03",11.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13589270475513
"51195",2019-12-03 13:00:00,25575,"2019-12-03",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.03455089156085
"51197",2019-12-03 14:00:00,25576,"2019-12-03",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.17409353220867
"51201",2019-12-03 16:00:00,25578,"2019-12-03",11.9,2,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38236560370488
"51203",2019-12-03 17:00:00,25579,"2019-12-03",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35613145460612
"51205",2019-12-03 18:00:00,25580,"2019-12-03",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21227103259838
"51225",2019-12-04 04:00:00,25590,"2019-12-04",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2510020728425
"51237",2019-12-04 10:00:00,25596,"2019-12-04",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05985462415786
"51247",2019-12-04 15:00:00,25601,"2019-12-04",11.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05469305542935
"51249",2019-12-04 16:00:00,25602,"2019-12-04",11.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1963283178959
"51251",2019-12-04 17:00:00,25603,"2019-12-04",11.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28678812475588
"51253",2019-12-04 18:00:00,25604,"2019-12-04",11.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28660471548631
"51273",2019-12-05 04:00:00,25614,"2019-12-05",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1220797403238
"51275",2019-12-05 05:00:00,25615,"2019-12-05",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3776290516822
"51279",2019-12-05 07:00:00,25617,"2019-12-05",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.64536892156651
"51281",2019-12-05 08:00:00,25618,"2019-12-05",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.59526967827487
"51285",2019-12-05 10:00:00,25620,"2019-12-05",11.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.18045298513143
"51299",2019-12-05 17:00:00,25627,"2019-12-05",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.11107480174898
"51301",2019-12-05 18:00:00,25628,"2019-12-05",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22871548352165
"51303",2019-12-05 19:00:00,25629,"2019-12-05",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25948121223443
"51305",2019-12-05 20:00:00,25630,"2019-12-05",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.18207286970892
"51307",2019-12-05 21:00:00,25631,"2019-12-05",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00645235512741
"51321",2019-12-06 04:00:00,25638,"2019-12-06",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00213383776566
"51323",2019-12-06 05:00:00,25639,"2019-12-06",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28086407775246
"51349",2019-12-06 18:00:00,25652,"2019-12-06",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06396280613602
"51353",2019-12-06 20:00:00,25654,"2019-12-06",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27058415824783
"51355",2019-12-06 21:00:00,25655,"2019-12-06",12,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21123174160472
"51357",2019-12-06 22:00:00,25656,"2019-12-06",12,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04530393407702
"51371",2019-12-07 05:00:00,25663,"2019-12-07",11.9,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.17842216540261
"51373",2019-12-07 06:00:00,25664,"2019-12-07",11.9,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.45298627131404
"51379",2019-12-07 09:00:00,25667,"2019-12-07",12,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.70701464183933
"51381",2019-12-07 10:00:00,25668,"2019-12-07",12,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.49683182549339
"51383",2019-12-07 11:00:00,25669,"2019-12-07",12,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.17543869086104
"51399",2019-12-07 19:00:00,25677,"2019-12-07",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06093609247258
"51401",2019-12-07 20:00:00,25678,"2019-12-07",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23739722968391
"51403",2019-12-07 21:00:00,25679,"2019-12-07",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3095093020464
"51405",2019-12-07 22:00:00,25680,"2019-12-07",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25125589580275
"51407",2019-12-07 23:00:00,25681,"2019-12-07",12.35,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08010103857523
"51419",2019-12-08 05:00:00,25687,"2019-12-08",12.1,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07542394938651
"51423",2019-12-08 07:00:00,25689,"2019-12-08",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.62492304507006
"51425",2019-12-08 08:00:00,25690,"2019-12-08",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.79476138193157
"51427",2019-12-08 09:00:00,25691,"2019-12-08",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.8189937913339
"51431",2019-12-08 11:00:00,25693,"2019-12-08",12.2,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35997065951227
"51449",2019-12-08 20:00:00,25702,"2019-12-08",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.09981616236283
"51451",2019-12-08 21:00:00,25703,"2019-12-08",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29202745838936
"51453",2019-12-08 22:00:00,25704,"2019-12-08",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36162253555297
"51455",2019-12-08 23:00:00,25705,"2019-12-08",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2877350894981
"51457",2019-12-09 00:00:00,25706,"2019-12-09",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10182755547058
"51469",2019-12-09 06:00:00,25712,"2019-12-09",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.26081809485648
"51471",2019-12-09 07:00:00,25713,"2019-12-09",12.3,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.548035131444
"51473",2019-12-09 08:00:00,25714,"2019-12-09",12.3,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.78020478577625
